cluster	status	loglr	df	p	p.adjust	genes
chrN00001:clu_13_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023706
chrN00001:clu_130_+	Success	0.777601854200157	1	0.212368873746691	0.513274295306077	ENSFALG00000012593
chrN00001:clu_131_+	Success	1.33505571015664	1	0.10224886511471	0.364517415130363	ENSFALG00000012593
chrN00001:clu_132_+	Success	0.171096262483474	1	0.558566380750665	0.787219127612704	ENSFALG00000012593
chrN00001:clu_133_+	Success	0.309345890096587	1	0.43153384438683	0.711202839261523	ENSFALG00000012593
chrN00001:clu_134_+	Success	2.02563213691462	1	0.0441382770377017	0.247736476316873	ENSFALG00000012598
chrN00001:clu_135_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012598
chrN00001:clu_136_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_137_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_138_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_139_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_14_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011001
chrN00001:clu_140_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_141_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_142_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_143_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_144_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_145_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_146_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_147_+	Success	0.136024140437584	1	0.601961066089756	0.813062112313651	ENSFALG00000012671
chrN00001:clu_148_+	Success	0.972263448581771	2	0.37822597346521	0.6700401884316	ENSFALG00000012711
chrN00001:clu_149_+	Success	0.745132670289536	1	0.222175295322483	0.525362770598304	ENSFALG00000012711
chrN00001:clu_15_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000023025
chrN00001:clu_150_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_151_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_152_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012744
chrN00001:clu_153_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012744
chrN00001:clu_154_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_155_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_156_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_157_+	Success	1.60490220789762	1	0.0731982327537722	0.312765059168999	ENSFALG00000012821
chrN00001:clu_158_+	Success	2.40365364806473	2	0.0903871065817001	0.342947408920464	ENSFALG00000012821
chrN00001:clu_159_+	Success	6.75559065493792	3	0.00365199107711389	0.0750725464149592	ENSFALG00000012821
chrN00001:clu_16_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_160_+	Success	1.01246534459821	1	0.154735983190556	0.441125222046211	ENSFALG00000012821
chrN00001:clu_161_+	Success	0.224960132676017	2	0.798548054098767	0.908688985812824	ENSFALG00000012821
chrN00001:clu_162_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_163_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_164_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_165_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_166_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_167_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_168_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_169_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_17_+	Success	0.703301404978845	1	0.235621165740596	0.541446030770756	ENSFALG00000024864,ENSFALG00000028887
chrN00001:clu_170_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012875
chrN00001:clu_171_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012890
chrN00001:clu_172_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_173_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_174_+	Success	2.9783286355339	2	0.0508777981859477	0.265759675220961	ENSFALG00000012907
chrN00001:clu_175_+	Success	2.46646903454987	1	0.0263494813400525	0.195790354731206	ENSFALG00000012907
chrN00001:clu_176_+	Success	0.554607515796079	1	0.292252646896589	0.596803574571012	ENSFALG00000012907
chrN00001:clu_177_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_178_+	Success	1.17771162218236	2	0.307982713623585	0.612103619912452	ENSFALG00000012907
chrN00001:clu_179_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_18_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011039
chrN00001:clu_180_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_181_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_182_+	Success	1.23259511189525	2	0.291535029122413	0.596372894746769	ENSFALG00000012928
chrN00001:clu_183_+	Success	2.04160168768313	2	0.129820612192797	0.403805690884728	ENSFALG00000012928
chrN00001:clu_184_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_185_+	Success	3.91510184299455	3	0.0496543723724174	0.262026466761908	ENSFALG00000012928
chrN00001:clu_186_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012933
chrN00001:clu_187_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_188_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_189_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_19_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011057
chrN00001:clu_190_+	Success	0.364718413445615	1	0.393065795732752	0.680694134631017	ENSFALG00000012991
chrN00001:clu_191_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_192_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_193_+	Success	0.208247820009092	1	0.518690851465384	0.765893906259399	ENSFALG00000012991
chrN00001:clu_194_+	Success	3.44845562496354	1	0.00863448011055434	0.114393618397191	ENSFALG00000012991
chrN00001:clu_195_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_196_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_197_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_198_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013096
chrN00001:clu_199_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_2_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010794
chrN00001:clu_20_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000022865
chrN00001:clu_200_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_201_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_202_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_203_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_204_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_206_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_207_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_208_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013101
chrN00001:clu_209_+	Success	4.10053298361368	7	0.315198603898648	0.617249045675928	ENSFALG00000013101
chrN00001:clu_21_+	Success	0.25562495567516	1	0.474598279068759	0.740932574479657	ENSFALG00000022865
chrN00001:clu_210_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_211_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_212_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_213_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000022978
chrN00001:clu_214_+	Success	0.0561716264386973	1	0.737491985490281	0.884460525140847	ENSFALG00000013124
chrN00001:clu_215_+	Success	0.88545904276171	1	0.183268499531233	0.479267353132653	ENSFALG00000013124
chrN00001:clu_216_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013124
chrN00001:clu_217_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_218_+	Success	0.134213397575252	2	0.874403449116563	0.943950072524826	NA
chrN00001:clu_219_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000024929
chrN00001:clu_22_+	Success	1.21947654865085	2	0.295384746006987	0.600078418628493	ENSFALG00000022865
chrN00001:clu_220_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_221_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_222_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_223_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_224_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_225_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_226_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_227_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_228_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_229_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_23_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_230_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_231_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000026090
chrN00001:clu_232_+	Success	3.83750610531956	3	0.0532281164018584	0.270812262968092	ENSFALG00000013515
chrN00001:clu_233_+	Success	0.110476981960517	2	0.89540694046459	0.952856814048192	ENSFALG00000013515
chrN00001:clu_234_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_235_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_236_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_237_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_238_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_239_+	Success	0.172216798364673	2	0.841796653246394	0.9266521588814	ENSFALG00000013548
chrN00001:clu_24_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_240_+	Success	0.119388215643944	1	0.625091240510519	0.828777935088894	NA
chrN00001:clu_241_+	Success	0.747541152639769	2	0.473529459111008	0.740200410387421	NA
chrN00001:clu_242_+	Success	2.73882383662499	3	0.139981663293144	0.418829791314923	NA
chrN00001:clu_243_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_244_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_245_+	Success	3.59331082971403	2	0.0275071081448698	0.199334228318276	ENSFALG00000013565
chrN00001:clu_246_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_247_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_248_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_249_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_25_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_250_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_251_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_252_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_253_-	Success	0.0613427711894019	1	0.726139859318856	0.879974264766167	ENSFALG00000026666,ENSFALG00000010760
chrN00001:clu_254_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_255_-	Success	0.0423403754878464	1	0.771051646750316	0.897708372160314	ENSFALG00000026666
chrN00001:clu_256_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_257_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_258_-	Success	0.543148226320454	2	0.580916513864275	0.800950813529067	ENSFALG00000010770
chrN00001:clu_259_-	Success	4.42820412411675	3	0.0312622101807752	0.21196465584108	ENSFALG00000010770
chrN00001:clu_26_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_260_-	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_261_-	Success	0.125149287281374	2	0.882365166854667	0.947030587852775	ENSFALG00000010776
chrN00001:clu_262_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010776,ENSFALG00000027740
chrN00001:clu_263_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_264_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_265_-	Success	1.03841033380502	2	0.354017003751703	0.648040640981276	ENSFALG00000010846
chrN00001:clu_266_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_267_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_268_-	Success	0.404888505629458	2	0.667051179163914	0.849735294388499	ENSFALG00000010853
chrN00001:clu_269_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_27_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_270_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_271_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_272_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_273_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_274_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_275_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_276_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_277_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_278_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010965
chrN00001:clu_279_-	Success	0.367201181333257	2	0.692670278695732	0.863799035218504	ENSFALG00000010975
chrN00001:clu_28_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_280_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010975
chrN00001:clu_281_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010977
chrN00001:clu_282_-	Success	0.114439165718395	1	0.632356778877866	0.831399978074126	ENSFALG00000010983
chrN00001:clu_283_-	Success	0.548928918706338	1	0.29473670051179	0.599187583137316	ENSFALG00000011032
chrN00001:clu_284_-	Success	1.01138448072652	4	0.731570855889758	0.881846086125556	ENSFALG00000011032
chrN00001:clu_285_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011050
chrN00001:clu_286_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011117
chrN00001:clu_287_-	Success	0.198363401600702	2	0.82007178358279	0.91682011144949	ENSFALG00000011117
chrN00001:clu_288_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_289_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_29_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011294
chrN00001:clu_290_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_291_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_292_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_293_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_294_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_295_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_296_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_297_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_298_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_299_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_3_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000028426
chrN00001:clu_30_+	Success	2.89138216951756	3	0.122671043048284	0.394228532592513	ENSFALG00000011294
chrN00001:clu_300_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_301_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_302_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_303_-	Success	0.0686361387827432	1	0.71100793816469	0.874335023145228	ENSFALG00000011329
chrN00001:clu_304_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000018764
chrN00001:clu_305_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_306_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_307_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_308_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_309_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_31_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_310_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_311_-	Success	8.7132035271494	4	0.00159685792266454	0.0508991097268497	ENSFALG00000011450
chrN00001:clu_312_-	Success	3.33694865421398	3	0.0830510124821747	0.331485571402444	ENSFALG00000011450
chrN00001:clu_313_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011450
chrN00001:clu_314_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_315_-	Success	3.7389530006194	7	0.380869657582974	0.671119813713657	ENSFALG00000011511
chrN00001:clu_316_-	Success	3.2550366860101	5	0.259698873323962	0.566334879131857	ENSFALG00000011511
chrN00001:clu_317_-	Success	1.51804231809907	1	0.0814321098148949	0.329312062069786	ENSFALG00000011531
chrN00001:clu_318_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_319_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_32_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011393,ENSFALG00000027820
chrN00001:clu_320_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_321_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_322_-	Success	2.43326361886426	2	0.0877499822544862	0.339599073620873	ENSFALG00000011531
chrN00001:clu_323_-	Success	0.300447865065237	2	0.740486508367706	0.885304146613183	ENSFALG00000011531
chrN00001:clu_324_-	Success	0.0424246171199911	1	0.770830361665539	0.897708372160314	ENSFALG00000011531
chrN00001:clu_325_-	Success	2.55753602189813	1	0.0237188814450801	0.186756263780122	ENSFALG00000011531
chrN00001:clu_326_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_327_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_328_-	Success	4.21451179151973	11	0.674434748344919	0.85371737341785	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_329_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000026400,ENSFALG00000011650
chrN00001:clu_33_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011393
chrN00001:clu_330_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_331_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chrN00001:clu_332_-	Success	0.709397576375068	2	0.49194046477083	0.748915793903452	ENSFALG00000011717
chrN00001:clu_333_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_334_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011779
