cluster	status	loglr	df	p	p.adjust	genes
chrN00001:clu_129_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_13_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023706
chrN00001:clu_130_+	Success	0.000774650696698131	1	0.968602440897228	0.99006671434968	ENSFALG00000012593
chrN00001:clu_131_+	Success	5.39832800356454	1	0.0010168360908231	0.0280188108755637	ENSFALG00000012593
chrN00001:clu_132_+	Success	0.182111472552521	1	0.546170222666265	0.793410632036107	ENSFALG00000012593
chrN00001:clu_133_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_134_+	Success	1.50287630936219	1	0.0829694358798272	0.353417656034533	ENSFALG00000012598
chrN00001:clu_135_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012598
chrN00001:clu_136_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_137_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_138_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_139_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_14_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011001
chrN00001:clu_140_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_141_+	Success	0.469141807689802	1	0.332719643097356	0.656885394836565	ENSFALG00000012615
chrN00001:clu_142_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_143_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_144_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_145_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_146_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_147_+	Success	0.0668737657261858	1	0.714577680363489	0.876775486729823	ENSFALG00000012671
chrN00001:clu_148_+	Success	0.18169641457439	1	0.546627956468167	0.793645010374967	ENSFALG00000012711
chrN00001:clu_149_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_15_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000023025
chrN00001:clu_150_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_151_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_152_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012744
chrN00001:clu_153_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012744
chrN00001:clu_154_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_155_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_156_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_157_+	Success	0.054160931372337	1	0.742062819509531	0.890994761306061	ENSFALG00000012821
chrN00001:clu_158_+	Success	3.76595542668468	2	0.0231454878511515	0.188024084157062	ENSFALG00000012821
chrN00001:clu_159_+	Success	4.47728350045077	3	0.0299010816696188	0.211321271396842	ENSFALG00000012821
chrN00001:clu_16_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_160_+	Success	0.000522769479005092	1	0.974205061426066	0.992094474483429	ENSFALG00000012821
chrN00001:clu_161_+	Success	0.310648908540372	2	0.732971170617852	0.887746568872678	ENSFALG00000012821
chrN00001:clu_162_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_163_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_164_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_165_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_166_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_167_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_168_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_169_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_17_+	Success	0.165605964568272	1	0.564946330228551	0.805189580832921	ENSFALG00000024864,ENSFALG00000028887
chrN00001:clu_170_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012875
chrN00001:clu_171_+	Success	0.32048470018691	2	0.725797157784565	0.883356268929428	ENSFALG00000012890
chrN00001:clu_172_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_173_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_174_+	Success	0.526058591362244	2	0.590929480303987	0.818079794886311	ENSFALG00000012907
chrN00001:clu_175_+	Success	0.0893016085298086	1	0.672576371705457	0.858390162491048	ENSFALG00000012907
chrN00001:clu_176_+	Success	0.0581071671438167	1	0.733177181703516	0.887842376093637	ENSFALG00000012907
chrN00001:clu_177_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_178_+	Success	0.736573956342511	2	0.478751331953662	0.751277648579517	ENSFALG00000012907
chrN00001:clu_179_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_18_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011039
chrN00001:clu_180_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_181_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_182_+	Success	0.0871894421300681	2	0.916503454819533	0.967306787428644	ENSFALG00000012928
chrN00001:clu_183_+	Success	2.97754408534779	2	0.0509177300342047	0.278551780081534	ENSFALG00000012928
chrN00001:clu_184_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012928
chrN00001:clu_185_+	Success	7.98419355766987	2	0.000340807226856238	0.0135330104472958	ENSFALG00000012928
chrN00001:clu_186_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012933
chrN00001:clu_187_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_188_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_189_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_19_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011057
chrN00001:clu_190_+	Success	0.631788695076125	1	0.260975024142261	0.591094912122056	ENSFALG00000012991
chrN00001:clu_191_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_192_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_193_+	Success	4.85085212679314	2	0.00782170962033315	0.102572379479485	ENSFALG00000012991
chrN00001:clu_194_+	Success	1.2949121811132	1	0.107552261675299	0.395122608962392	ENSFALG00000012991
chrN00001:clu_195_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_196_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_197_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_198_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013096
chrN00001:clu_199_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_2_+	Success	2.26690950280766	2	0.10363195997048	0.388535161071013	ENSFALG00000010794
chrN00001:clu_20_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000022865
chrN00001:clu_200_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_201_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_202_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_203_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_204_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_206_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_207_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_208_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013101
chrN00001:clu_209_+	Success	3.01444275561335	6	0.419962101348544	0.719203801165621	ENSFALG00000013101
chrN00001:clu_21_+	Success	0.9726038096818	1	0.163104212768127	0.483960615728168	ENSFALG00000022865
chrN00001:clu_210_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_211_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_212_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_213_+	Success	0.339823214680251	1	0.409708501475156	0.713332951403745	ENSFALG00000022978
chrN00001:clu_214_+	Success	0.503285741326749	2	0.604541027356725	0.824686064652572	ENSFALG00000013124
chrN00001:clu_215_+	Success	0.176529246700113	1	0.552386876513538	0.797998947041781	ENSFALG00000013124
chrN00001:clu_216_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013124
chrN00001:clu_217_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_218_+	Success	0.604338455883749	2	0.546435798482217	0.793645010374967	NA
chrN00001:clu_219_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000024929
chrN00001:clu_22_+	Success	0.278330081551545	1	0.455609052297971	0.739012624545132	ENSFALG00000022865
chrN00001:clu_220_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_221_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_222_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_223_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_224_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_225_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_226_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_227_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_228_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_229_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_23_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_230_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_231_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000026090
chrN00001:clu_232_+	Success	0.936849165147123	4	0.758974837661988	0.899177871718869	ENSFALG00000013515
chrN00001:clu_233_+	Success	1.83360836234854	2	0.159835780556752	0.479228547335435	ENSFALG00000013515
chrN00001:clu_234_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_235_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_236_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_237_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_238_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_239_+	Success	0.0498964466005987	2	0.95132793264157	0.983468019966977	ENSFALG00000013548
chrN00001:clu_24_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_240_+	Success	0.298768928032118	1	0.439518990505029	0.729362908769328	NA
chrN00001:clu_241_+	Success	2.67293274941881	2	0.0690494234147468	0.324397316896545	NA
chrN00001:clu_242_+	Success	2.41258602218204	2	0.0895833302898591	0.365201535996486	NA
chrN00001:clu_243_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_244_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_245_+	Success	5.80175588224836	2	0.00302224338017305	0.056216188983952	ENSFALG00000013565
chrN00001:clu_246_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_247_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_248_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_249_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_25_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_250_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_251_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_252_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_253_-	Success	0.152850996434381	1	0.580329668681831	0.81340559608213	ENSFALG00000026666,ENSFALG00000010760
chrN00001:clu_254_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_255_-	Success	0.0379654730674872	1	0.782889335707281	0.910612366660036	ENSFALG00000026666
chrN00001:clu_256_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_257_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_258_-	Success	0.109779730949413	2	0.896031481564833	0.957577290092631	ENSFALG00000010770
chrN00001:clu_259_-	Success	4.13502233791962	3	0.0407482475265668	0.247672579570966	ENSFALG00000010770
chrN00001:clu_26_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_260_-	Success	0.676317865163071	2	0.508485863047551	0.771300678826322	NA
chrN00001:clu_261_-	Success	2.86811241827564	2	0.0568060515091722	0.292850421880345	ENSFALG00000010776
chrN00001:clu_262_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010776,ENSFALG00000027740
chrN00001:clu_263_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_264_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_265_-	Success	5.04014094709578	2	0.00647283592656613	0.0915114713890534	ENSFALG00000010846
chrN00001:clu_266_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_267_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_268_-	Success	0.403626058117084	2	0.667893828053757	0.85624288764949	ENSFALG00000010853
chrN00001:clu_269_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_27_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_270_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_271_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_272_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_273_-	Success	0.0365183895986831	1	0.786965485470765	0.912642990041623	ENSFALG00000010875
chrN00001:clu_274_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_275_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_276_-	Success	3.27748803900153	3	0.0875194159770422	0.361978165814917	ENSFALG00000010959
chrN00001:clu_277_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_278_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010965
chrN00001:clu_279_-	Success	0.0770849179357356	1	0.694581942910459	0.868781117711576	ENSFALG00000010975
chrN00001:clu_28_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_280_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010975
chrN00001:clu_281_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010977
chrN00001:clu_282_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010983
chrN00001:clu_283_-	Success	1.34232642435434	1	0.101319304140613	0.385241134353132	ENSFALG00000011032
chrN00001:clu_284_-	Success	1.59715811791125	4	0.52584946140632	0.78065395497788	ENSFALG00000011032
chrN00001:clu_285_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011050
chrN00001:clu_286_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011117
chrN00001:clu_287_-	Success	0.0166728834246896	2	0.983465339836571	0.994251759975943	ENSFALG00000011117
chrN00001:clu_288_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_289_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_29_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011294
chrN00001:clu_290_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_291_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_292_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_293_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_294_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_295_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_296_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_297_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_298_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_299_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_3_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000028426
chrN00001:clu_30_+	Success	1.33105931431874	2	0.264197245088725	0.594291560124449	ENSFALG00000011294
chrN00001:clu_300_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_301_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_302_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_303_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011329
chrN00001:clu_304_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000018764
chrN00001:clu_305_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_306_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_307_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_308_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_309_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_31_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_310_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_311_-	Success	8.86921590324118	3	0.000498002459928142	0.0175608357780839	ENSFALG00000011450
chrN00001:clu_312_-	Success	1.65629737339088	2	0.190844298708602	0.516898274052688	ENSFALG00000011450
chrN00001:clu_313_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011450
chrN00001:clu_314_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_315_-	Success	5.29410384067887	7	0.157617059989581	0.476120245862709	ENSFALG00000011511
chrN00001:clu_316_-	Success	8.84331981176274	6	0.00706492456450866	0.0972963427602714	ENSFALG00000011511
chrN00001:clu_317_-	Success	1.54076499040652	1	0.0791860036100513	0.346031469363923	ENSFALG00000011531
chrN00001:clu_318_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_319_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_32_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011393,ENSFALG00000027820
chrN00001:clu_320_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_321_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_322_-	Success	1.37626251415838	2	0.252520583656294	0.582800957897689	ENSFALG00000011531
chrN00001:clu_323_-	Success	0.0398114998930055	2	0.960970565135	0.987126776670561	ENSFALG00000011531
chrN00001:clu_324_-	Success	0.358018911815634	1	0.397446658258923	0.702480852687424	ENSFALG00000011531
chrN00001:clu_325_-	Success	4.30948804702189	1	0.00332678797945205	0.060165454685813	ENSFALG00000011531
chrN00001:clu_326_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_327_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_328_-	Success	2.66169269060401	8	0.722518897965437	0.881602609234169	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_329_-	Success	0.00281150430839716	1	0.940225275710703	0.978361335657497	ENSFALG00000026400,ENSFALG00000011650
chrN00001:clu_33_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011393
chrN00001:clu_330_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011650,ENSFALG00000026400
