cluster	status	loglr	df	p	p.adjust	genes
chrN00001:clu_129_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_13_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023706
chrN00001:clu_130_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_131_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_132_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_133_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_134_+	Success	0.0450674167473153	2	0.955933033764897	0.982291849856338	ENSFALG00000012598
chrN00001:clu_135_+	Success	0.392040282969532	2	0.675676895140622	0.834990448779881	ENSFALG00000012598
chrN00001:clu_136_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_137_+	Success	0.660693729033298	1	0.250343197094914	0.500533185378876	ENSFALG00000012602
chrN00001:clu_138_+	Success	8.23530984729945	1	4.94098451397859e-05	0.00143486190285938	ENSFALG00000012711
chrN00001:clu_139_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_14_+	Success	0.354193880995638	1	0.399979555939639	0.641236546620496	ENSFALG00000011001
chrN00001:clu_140_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_141_+	Success	0.653515660714334	2	0.520213663364177	0.733983173487699	ENSFALG00000012615
chrN00001:clu_142_+	Success	1.49883494748043	1	0.0833843618505716	0.266016342152551	ENSFALG00000012615
chrN00001:clu_143_+	Success	0.0705844438636518	1	0.707121733903404	0.85277471563766	ENSFALG00000012653
chrN00001:clu_144_+	Success	0.0549210173889492	1	0.740324048646224	0.870931397861027	ENSFALG00000012653
chrN00001:clu_145_+	Success	2.27610753959868	1	0.0328761884920551	0.153840784631479	ENSFALG00000012653
chrN00001:clu_146_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_147_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_148_+	Success	0.191636658402786	2	0.825606791291387	0.915500543857103	ENSFALG00000012711
chrN00001:clu_149_+	Success	6.22152598883395	2	0.00198621196621786	0.0233415629267401	ENSFALG00000012711
chrN00001:clu_15_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023025
chrN00001:clu_150_+	Success	0.313548593882217	1	0.428422087934311	0.663905625351242	ENSFALG00000012711
chrN00001:clu_151_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_152_+	Success	2.43163760083064	4	0.3016161734032	0.554102979595226	ENSFALG00000012744
chrN00001:clu_153_+	Success	0.915914426458443	1	0.175911683158763	0.409819445362262	ENSFALG00000012744
chrN00001:clu_154_+	Success	0.538922771984744	2	0.583376343355151	0.776494167148659	NA
chrN00001:clu_155_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_156_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_157_+	Success	2.34771057008595	1	0.0302430865729149	0.14551423245024	ENSFALG00000012821
chrN00001:clu_158_+	Success	2.19627598730858	2	0.11121656000905	0.314765666950246	ENSFALG00000012821
chrN00001:clu_159_+	Success	2.00499075131029	3	0.260388323222192	0.511692422235731	ENSFALG00000012821
chrN00001:clu_16_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_160_+	Success	0.490776469097455	1	0.321815711252729	0.572966955349035	ENSFALG00000012821
chrN00001:clu_161_+	Success	2.04373438004859	3	0.252172670026269	0.502279794921329	ENSFALG00000012821
chrN00001:clu_162_+	Success	2.23706427761761	2	0.106771496197105	0.306794894996234	NA
chrN00001:clu_163_+	Success	4.04561489951993	2	0.017498941256351	0.103131162509619	NA
chrN00001:clu_164_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_165_+	Success	2.66754860726076	4	0.254609285446276	0.505146883939059	ENSFALG00000012835
chrN00001:clu_166_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_167_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_168_+	Success	1.14229212602675	1	0.130665150923389	0.346352303870792	NA
chrN00001:clu_169_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_17_+	Success	0.0961033867244119	1	0.661086250785911	0.825441919097104	ENSFALG00000024864,ENSFALG00000028887
chrN00001:clu_170_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012875
chrN00001:clu_171_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012890
chrN00001:clu_172_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_173_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_174_+	Success	3.52107689372397	3	0.0705662557233417	0.240689010734112	ENSFALG00000012907
chrN00001:clu_175_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_176_+	Success	0.261822072519408	1	0.469291319595336	0.69526479077226	ENSFALG00000012907
chrN00001:clu_177_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_178_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_179_+	Success	0.319928542286107	2	0.726200927877803	0.863197537339197	ENSFALG00000012928
chrN00001:clu_18_+	Success	3.58099110267221	2	0.0278480842626277	0.138407238264713	ENSFALG00000011039
chrN00001:clu_180_+	Success	1.21441647268693	4	0.657423055667267	0.823069983853214	ENSFALG00000012928
chrN00001:clu_181_+	Success	0.101580661910248	2	0.903408305763523	0.957790953355607	ENSFALG00000012928
chrN00001:clu_182_+	Success	1.16074312574483	2	0.313253307768663	0.564858393775753	ENSFALG00000012928
chrN00001:clu_183_+	Success	2.51438630945415	2	0.0809125522416867	0.260777351042674	ENSFALG00000012928
chrN00001:clu_184_+	Success	2.62016350970907	4	0.263515176597589	0.514587018496307	ENSFALG00000012928
chrN00001:clu_185_+	Success	1.19229490150974	3	0.49650967246296	0.715897977920256	ENSFALG00000012928
chrN00001:clu_186_+	Success	3.01928717666406	2	0.0488360174105969	0.196769499133098	ENSFALG00000012933
chrN00001:clu_187_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_188_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_189_+	Success	17.4567736961977	2	2.62192045605389e-08	2.93685055883248e-06	ENSFALG00000012991
chrN00001:clu_19_+	Success	0.0181022706155716	1	0.849093713697281	0.928488799853779	ENSFALG00000011057
chrN00001:clu_190_+	Success	5.48649517339764	2	0.00414233693479858	0.0389156074036385	ENSFALG00000012991
chrN00001:clu_191_+	Success	0.439800293543328	1	0.348311098708879	0.596974220240574	ENSFALG00000012991
chrN00001:clu_192_+	Success	2.59406491739605	2	0.0747157087791945	0.247903222697814	ENSFALG00000012991
chrN00001:clu_193_+	Success	0.60669912710182	2	0.545147364602949	0.750051143465081	ENSFALG00000012991
chrN00001:clu_194_+	Success	0.292310626995246	1	0.444506616418307	0.676859993399492	ENSFALG00000012991
chrN00001:clu_195_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_196_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_197_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_198_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013096
chrN00001:clu_199_+	Success	5.08015866721115	1	0.00143495919505731	0.0182176620087522	ENSFALG00000013099
chrN00001:clu_2_+	Success	0.535396438814331	2	0.585437154122724	0.777805279592899	ENSFALG00000010794
chrN00001:clu_20_+	Success	2.74598667252963	2	0.0641849401741921	0.228879970401039	ENSFALG00000022865
chrN00001:clu_200_+	Success	7.15861045737438	3	0.00250366938385936	0.0274163120684936	ENSFALG00000013099
chrN00001:clu_201_+	Success	0.000154529034944062	1	0.985973874011387	0.995687078100235	ENSFALG00000013099
chrN00001:clu_202_+	Success	0.109117434262345	1	0.640388163734325	0.812484711036909	ENSFALG00000013099
chrN00001:clu_203_+	Success	0.299337855350473	1	0.439083748981164	0.672100550330219	ENSFALG00000013099
chrN00001:clu_204_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_205_+	Success	1.77372366598414	1	0.0596371297879318	0.219804234210923	ENSFALG00000013099
chrN00001:clu_206_+	Success	0.17061442571196	3	0.952096765051861	0.980560121291787	NA
chrN00001:clu_207_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_208_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013101
chrN00001:clu_209_+	Success	3.52071819074877	7	0.42457831756034	0.661047194663843	ENSFALG00000013101
chrN00001:clu_21_+	Success	2.16393086058997	1	0.0374933184674919	0.16737509191523	ENSFALG00000022865
chrN00001:clu_210_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_211_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_212_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_213_+	Success	0.24176090009189	2	0.785243906853878	0.894592064521081	ENSFALG00000022978
chrN00001:clu_214_+	Success	0.0202508234080341	1	0.840502933041259	0.923392890063646	ENSFALG00000013124
chrN00001:clu_215_+	Success	1.32221018041075	1	0.103914052527967	0.302393595257307	ENSFALG00000013124
chrN00001:clu_216_+	Success	1.28732854104413	2	0.27600714082533	0.527740142396958	ENSFALG00000013124
chrN00001:clu_217_+	Success	15.6458481304317	5	8.20339915925984e-06	0.000338742562299399	NA
chrN00001:clu_218_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_219_+	Success	36.054307167537	7	5.53263222146944e-13	1.74920414202006e-10	ENSFALG00000024929
chrN00001:clu_22_+	Success	3.80713725176406	2	0.0222116744597311	0.121077097541616	ENSFALG00000022865
chrN00001:clu_220_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_221_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_222_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_223_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_224_+	Success	1.02790928693346	2	0.357754140483693	0.605863245459669	ENSFALG00000013475
chrN00001:clu_225_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_226_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_227_+	Success	3.02149626558612	1	0.0139615987476754	0.0895534223337475	ENSFALG00000013506
chrN00001:clu_228_+	Success	1.70685452058696	1	0.0646569670106809	0.229791771758666	ENSFALG00000013506
chrN00001:clu_229_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_23_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_230_+	Success	16.3661704378151	7	2.96953270964272e-05	0.000971556861207439	NA
chrN00001:clu_231_+	Success	14.3034314259603	5	2.76902494026652e-05	0.000924963189375152	ENSFALG00000026090
chrN00001:clu_232_+	Success	1.77601784657963	3	0.314075711902474	0.565440127177838	ENSFALG00000013515
chrN00001:clu_233_+	Success	2.34332156006246	2	0.0960082109865038	0.288313397644928	ENSFALG00000013515
chrN00001:clu_234_+	Success	0.260394581659952	1	0.470505241412024	0.696484197414174	ENSFALG00000013515
chrN00001:clu_235_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_236_+	Success	0.287211497240492	1	0.448506669748426	0.680184579399571	ENSFALG00000013548
chrN00001:clu_237_+	Success	0.131338724013574	1	0.608286650406876	0.792608272844286	ENSFALG00000013548
chrN00001:clu_238_+	Success	3.9332309851543	4	0.096594175025963	0.288898232965964	ENSFALG00000013548
chrN00001:clu_239_+	Success	0.891620570851046	3	0.618588624191224	0.798855256649323	ENSFALG00000013548
chrN00001:clu_24_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_240_+	Success	2.99539991176121	1	0.0143806804231647	0.0911411458712623	NA
chrN00001:clu_241_+	Success	1.34194205267045	1	0.101368214064189	0.297502580039861	NA
chrN00001:clu_242_+	Success	0.371113296904468	3	0.863229698324323	0.935730087990069	NA
chrN00001:clu_243_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_244_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_245_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_246_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_247_+	Success	0.34685189753742	2	0.706910015619466	0.852729238533709	ENSFALG00000013592
chrN00001:clu_248_+	Success	2.45809412048766	1	0.0266061561237631	0.134972534248966	ENSFALG00000013592
chrN00001:clu_249_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_25_+	Success	0.385505149430145	1	0.379904689653063	0.624369214084605	NA
chrN00001:clu_250_+	Success	0.336896187477294	2	0.713982956427418	0.855875549556262	NA
chrN00001:clu_251_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_252_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_253_-	Success	3.89023641488643	3	0.0507733781712938	0.201149481243379	ENSFALG00000026666,ENSFALG00000010760
chrN00001:clu_254_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_255_-	Success	2.08217949276275	3	0.244254539173148	0.493341316524684	ENSFALG00000026666
chrN00001:clu_256_-	Success	4.21155343240616	4	0.0772525420095496	0.253694811270094	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_257_-	Success	2.24097072580707	3	0.213906735805513	0.457202031976848	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_258_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010770
chrN00001:clu_259_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010770
chrN00001:clu_26_+	Success	1.39081530435124	2	0.248872315212339	0.498660443912121	ENSFALG00000011201
chrN00001:clu_260_-	Success	2.86383958920965	2	0.0570492933525208	0.215012545336688	NA
chrN00001:clu_261_-	Success	2.69454252659534	2	0.0675732876863509	0.234978106302617	ENSFALG00000010776
chrN00001:clu_262_-	Success	0.177439358569238	1	0.551364314583465	0.754368904478613	ENSFALG00000010776,ENSFALG00000027740
chrN00001:clu_263_-	Success	0.166673503878087	2	0.846475937335883	0.926844353440026	ENSFALG00000010846
chrN00001:clu_264_-	Success	0.600543382194132	2	0.548513502630584	0.752032169246459	ENSFALG00000010846
chrN00001:clu_265_-	Success	3.70202671064158	2	0.0246734697784939	0.128561763582679	ENSFALG00000010846
chrN00001:clu_266_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_267_-	Success	0.0369243381927618	2	0.963749051585499	0.985724440865064	ENSFALG00000010846
chrN00001:clu_268_-	Success	2.80759470139856	3	0.131909065400101	0.347724784826892	ENSFALG00000010853
chrN00001:clu_269_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_27_+	Success	6.35096550345042	2	0.00174506145976822	0.0211282858149331	ENSFALG00000011201
chrN00001:clu_270_-	Success	0.84192273643697	1	0.194414262289277	0.432910186231331	ENSFALG00000010875
chrN00001:clu_271_-	Success	0.00366215033342598	1	0.931798605959893	0.971126380288885	ENSFALG00000010875
chrN00001:clu_272_-	Success	2.38315371226759	1	0.0290220088829477	0.142080274256628	ENSFALG00000010875
chrN00001:clu_273_-	Success	1.41993404556729	2	0.241729959533637	0.490618209440708	ENSFALG00000010875
chrN00001:clu_274_-	Success	1.76373194677012	1	0.0603600482528738	0.220783292751042	ENSFALG00000010959
chrN00001:clu_275_-	Success	1.52029581094791	1	0.0812063162115852	0.261337417563535	ENSFALG00000010959
chrN00001:clu_276_-	Success	5.54254409240457	8	0.196924443882562	0.436134367634043	ENSFALG00000010959
chrN00001:clu_277_-	Success	0.119769908614501	1	0.624538680704947	0.802659783909285	ENSFALG00000010959
chrN00001:clu_278_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010965
chrN00001:clu_279_-	Success	0.74367890504459	1	0.222626863459947	0.468020257250379	ENSFALG00000010975
chrN00001:clu_28_+	Success	0.397872074305326	1	0.372368853013253	0.617788764855335	NA
chrN00001:clu_280_-	Success	0.930588669844212	1	0.172488979868794	0.40570302176483	ENSFALG00000010975
chrN00001:clu_281_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010977
chrN00001:clu_282_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010983
chrN00001:clu_283_-	Success	0.211284366635255	1	0.515658071361934	0.730500073342244	ENSFALG00000011032
chrN00001:clu_284_-	Success	8.61626342891395	6	0.00846561092627284	0.0640211826299383	ENSFALG00000011032
chrN00001:clu_285_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011050
chrN00001:clu_286_-	Success	1.74495726893167	1	0.0617437723054587	0.223591617352965	ENSFALG00000011117
chrN00001:clu_287_-	Success	0.20523892643439	2	0.814452698883381	0.910410425527038	ENSFALG00000011117
chrN00001:clu_288_-	Success	0.136919121765459	1	0.600768590012459	0.787815487116954	ENSFALG00000011168
chrN00001:clu_289_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_29_+	Success	0.014604214064093	1	0.86429867418105	0.936021138745688	ENSFALG00000011294
chrN00001:clu_290_-	Success	6.94984269667202	3	0.00304492722840422	0.031298722355102	ENSFALG00000011225
chrN00001:clu_291_-	Success	0.0208849572470911	2	0.979331623094994	0.992497176802429	ENSFALG00000011225
chrN00001:clu_292_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_293_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_294_-	Success	0.37134541855437	1	0.388800268174676	0.633195210996666	ENSFALG00000011270
chrN00001:clu_295_-	Success	0.456215840028563	1	0.339470044663975	0.589449181991605	ENSFALG00000011270
chrN00001:clu_296_-	Success	0.320261884356228	1	0.423521196567289	0.660030409851486	ENSFALG00000011270
chrN00001:clu_297_-	Success	5.50941156102624	3	0.0116245260502616	0.0797284673328299	ENSFALG00000011270
chrN00001:clu_298_-	Success	1.76107523378823	3	0.31790062240714	0.569345637316104	ENSFALG00000011270
chrN00001:clu_299_-	Success	3.8672744476662	2	0.0209152975477278	0.11614211403132	ENSFALG00000011270
chrN00001:clu_3_+	Success	0.103145384195273	1	0.649690327176977	0.817940519066957	ENSFALG00000028426
chrN00001:clu_30_+	Success	0.327511944993603	3	0.883728238342481	0.946841940477773	ENSFALG00000011294
chrN00001:clu_300_-	Success	1.05851632747704	2	0.346970218808765	0.595769992036563	ENSFALG00000011270
chrN00001:clu_301_-	Success	0.0053121122992934	1	0.917904335864198	0.964858503081472	ENSFALG00000011270
chrN00001:clu_302_-	Success	14.6628844140256	3	1.91280999235433e-06	0.000103291739587134	ENSFALG00000011270
chrN00001:clu_303_-	Success	0.607323349595163	1	0.270413803722798	0.522492519335811	ENSFALG00000011329
chrN00001:clu_304_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000018764
chrN00001:clu_305_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_306_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_307_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_308_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_309_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_31_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_310_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_311_-	Success	13.3995052452401	6	0.000157915029080043	0.00352556993169362	ENSFALG00000011450
chrN00001:clu_312_-	Success	3.49883281286702	3	0.0719722141727916	0.243131248690956	ENSFALG00000011450
chrN00001:clu_313_-	Success	0.342224845989676	1	0.408058686892638	0.647935713282259	ENSFALG00000011450
chrN00001:clu_314_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_315_-	Success	12.3702830464053	8	0.00171992669443365	0.0208850530334339	ENSFALG00000011511
chrN00001:clu_316_-	Success	4.64453119033408	5	0.098075204074511	0.291681103060016	ENSFALG00000011511
chrN00001:clu_317_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_318_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_319_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_32_+	Success	2.18127575120262	1	0.0367372422134062	0.165353664848798	ENSFALG00000011393,ENSFALG00000027820
chrN00001:clu_320_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_321_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_322_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_323_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_324_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_325_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_326_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_327_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_328_-	Success	16.6116247728396	14	0.00267488581105325	0.0286206941420665	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_329_-	Success	0.961213976808494	1	0.165589251142944	0.396467631721509	ENSFALG00000026400,ENSFALG00000011650
