cluster	status	loglr	df	p	p.adjust	genes
chrN00001:clu_13_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023706
chrN00001:clu_130_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_131_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_132_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_133_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_134_+	Success	1.70318666265575	2	0.182102299863376	0.589740788411138	ENSFALG00000012598
chrN00001:clu_135_+	Success	2.54161769152597	2	0.0787389214221881	0.44359701206474	ENSFALG00000012598
chrN00001:clu_136_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_137_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_138_+	Success	3.23905346009843	1	0.0109211239447168	0.226605556021788	ENSFALG00000012711
chrN00001:clu_139_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_14_+	Success	0.11090720703001	1	0.637660890001401	0.875830218403431	ENSFALG00000011001
chrN00001:clu_140_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_141_+	Success	1.54360459167737	2	0.213609736156608	0.626354412322679	ENSFALG00000012615
chrN00001:clu_142_+	Success	0.0430201050845866	1	0.769272893650487	0.926447771144292	ENSFALG00000012615
chrN00001:clu_143_+	Success	0.0644305238075162	1	0.719615878736285	0.904941146915574	ENSFALG00000012653
chrN00001:clu_144_+	Success	0.149235247725528	1	0.584842875261763	0.853820826699189	ENSFALG00000012653
chrN00001:clu_145_+	Success	0.473819313671072	1	0.330321093600179	0.718476982670897	ENSFALG00000012653
chrN00001:clu_146_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_147_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_148_+	Success	0.0425507113063759	2	0.958341865520717	0.988069963109758	ENSFALG00000012711
chrN00001:clu_149_+	Success	0.0774488735648902	2	0.925474339390862	0.978453358483303	ENSFALG00000012711
chrN00001:clu_15_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023025
chrN00001:clu_150_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_151_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_152_+	Success	3.62734696521545	4	0.123025543920232	0.520248730080815	ENSFALG00000012744
chrN00001:clu_153_+	Success	0.537473888977104	1	0.299830528222608	0.694549161555651	ENSFALG00000012744
chrN00001:clu_154_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_155_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_156_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_157_+	Success	0.177456902885581	1	0.551344637485176	0.839687730031133	ENSFALG00000012821
chrN00001:clu_158_+	Success	0.580475286615638	2	0.559632317595422	0.843251512239564	ENSFALG00000012821
chrN00001:clu_159_+	Success	2.45190902505328	3	0.178977068007065	0.586538675401709	ENSFALG00000012821
chrN00001:clu_16_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_160_+	Success	0.059362803561271	1	0.730420802456404	0.910329748819791	ENSFALG00000012821
chrN00001:clu_161_+	Success	2.30850917687349	3	0.202087013081717	0.614538607244206	ENSFALG00000012821
chrN00001:clu_162_+	Success	2.76089706765742	2	0.0632350168200552	0.413143457801905	NA
chrN00001:clu_163_+	Success	1.11250163244796	2	0.328735556042439	0.717655070445588	NA
chrN00001:clu_164_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_165_+	Success	2.94023807388635	4	0.208253971443967	0.621154923304922	ENSFALG00000012835
chrN00001:clu_166_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_167_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_168_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_169_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_17_+	Success	0.715211151861656	1	0.231695530666008	0.644255874005311	ENSFALG00000024864,ENSFALG00000028887
chrN00001:clu_170_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012875
chrN00001:clu_171_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012890
chrN00001:clu_172_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_173_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_174_+	Success	2.41656061569125	2	0.0892279796217859	0.466303033406675	ENSFALG00000012907
chrN00001:clu_175_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_176_+	Success	0.146157649599672	1	0.588740638168017	0.855648345228879	ENSFALG00000012907
chrN00001:clu_177_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_178_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_179_+	Success	1.77348703838288	2	0.169740065529451	0.577210280228093	ENSFALG00000012928
chrN00001:clu_18_+	Success	2.25212787963119	2	0.105175186146701	0.493650264952103	ENSFALG00000011039
chrN00001:clu_180_+	Success	1.95579287032092	4	0.418103637484229	0.775296265081121	ENSFALG00000012928
chrN00001:clu_181_+	Success	3.73895907171504	2	0.0237788423227664	0.304691907257342	ENSFALG00000012928
chrN00001:clu_182_+	Success	0.640136464552825	2	0.527220472227741	0.828552809654153	ENSFALG00000012928
chrN00001:clu_183_+	Success	2.65116164736503	2	0.0705691889157314	0.427906593036487	ENSFALG00000012928
chrN00001:clu_184_+	Success	1.44216483239211	4	0.577365386891297	0.851250877743724	ENSFALG00000012928
chrN00001:clu_185_+	Success	0.368049810974298	3	0.864681871007416	0.959382720606865	ENSFALG00000012928
chrN00001:clu_186_+	Success	0.805459398386347	1	0.204362695682907	0.616280133365987	ENSFALG00000012933
chrN00001:clu_187_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_188_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_189_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_19_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011057
chrN00001:clu_190_+	Success	2.23707196592409	2	0.106770675308275	0.496788657953448	ENSFALG00000012991
chrN00001:clu_191_+	Success	1.04079508779483	1	0.149084793992103	0.554878931542032	ENSFALG00000012991
chrN00001:clu_192_+	Success	0.0604620714654516	2	0.941329471588713	0.983334203313809	ENSFALG00000012991
chrN00001:clu_193_+	Success	2.26253068538642	2	0.104086740375713	0.491575972573113	ENSFALG00000012991
chrN00001:clu_194_+	Success	0.138137835982057	1	0.59915272882374	0.859766588510984	ENSFALG00000012991
chrN00001:clu_195_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_196_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_197_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_198_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013096
chrN00001:clu_199_+	Success	0.537907198062612	1	0.2996357947349	0.694261308108116	ENSFALG00000013099
chrN00001:clu_2_+	Success	2.75448710789169	1	0.0189191396908243	0.280247911471925	ENSFALG00000010794
chrN00001:clu_20_+	Success	1.2552672463421	2	0.284999672926033	0.685871918533126	ENSFALG00000022865
chrN00001:clu_200_+	Success	1.16322066591601	3	0.507474383756345	0.819951755750858	ENSFALG00000013099
chrN00001:clu_201_+	Success	0.220686762703053	1	0.506460257116151	0.819059444520172	ENSFALG00000013099
chrN00001:clu_202_+	Success	0.820899181785933	1	0.200078903980334	0.611919705695102	ENSFALG00000013099
chrN00001:clu_203_+	Success	0.268176633661398	1	0.463947992564877	0.800644607436203	ENSFALG00000013099
chrN00001:clu_204_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_205_+	Success	0.59386605320779	1	0.275787495046952	0.678406686981827	ENSFALG00000013099
chrN00001:clu_206_+	Success	3.28918329994985	3	0.0866226281212615	0.460997701234032	NA
chrN00001:clu_207_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_208_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013101
chrN00001:clu_209_+	Success	0.700075350292991	7	0.985566648194188	0.996669365527201	ENSFALG00000013101
chrN00001:clu_21_+	Success	1.5406759264439	1	0.079194675999249	0.444416106366785	ENSFALG00000022865
chrN00001:clu_210_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_211_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_212_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_213_+	Success	0.24440118388975	2	0.783173374688332	0.931616595811795	ENSFALG00000022978
chrN00001:clu_214_+	Success	0.675833696702689	1	0.244986832260589	0.656115643653478	ENSFALG00000013124
chrN00001:clu_215_+	Success	0.362729971612076	1	0.39435876774726	0.760609126299378	ENSFALG00000013124
chrN00001:clu_216_+	Success	0.0782849456750796	2	0.924700899477825	0.977973506230533	ENSFALG00000013124
chrN00001:clu_217_+	Success	2.73602872661377	5	0.361019612388326	0.738268021996463	NA
chrN00001:clu_218_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_219_+	Success	15.6336780186543	7	5.54963438131539e-05	0.0148999011834597	ENSFALG00000024929
chrN00001:clu_22_+	Success	3.08673402315492	2	0.0456508056742015	0.372999426485879	ENSFALG00000022865
chrN00001:clu_220_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_221_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_222_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_223_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_224_+	Success	1.6904050321769	2	0.184444802781775	0.592616874756777	ENSFALG00000013475
chrN00001:clu_225_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_226_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_227_+	Success	0.391922560319642	1	0.375967738922944	0.74736853978632	ENSFALG00000013506
chrN00001:clu_228_+	Success	0.138442862836456	1	0.598749725575129	0.859766588510984	ENSFALG00000013506
chrN00001:clu_229_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013506
chrN00001:clu_23_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_230_+	Success	4.84428280137581	7	0.206919733553181	0.61985735384315	NA
chrN00001:clu_231_+	Success	6.93243734192311	5	0.016490919836929	0.264439775240849	ENSFALG00000026090
chrN00001:clu_232_+	Success	0.615385463959797	2	0.540432537888701	0.834432427455978	ENSFALG00000013515
chrN00001:clu_233_+	Success	0.206215414802827	2	0.81365778347227	0.94301104096884	ENSFALG00000013515
chrN00001:clu_234_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_235_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_236_+	Success	0.178301533431437	1	0.55039888461097	0.839026262798997	ENSFALG00000013548
chrN00001:clu_237_+	Success	0.00049724755757552	1	0.974842388311982	0.993894369915592	ENSFALG00000013548
chrN00001:clu_238_+	Success	3.03019468731861	4	0.194683521987414	0.603979009076143	ENSFALG00000013548
chrN00001:clu_239_+	Success	0.558961086834415	2	0.571802808836887	0.849223097177119	ENSFALG00000013548
chrN00001:clu_24_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_240_+	Success	2.13291449081271	1	0.0388862712407054	0.356777651118087	NA
chrN00001:clu_241_+	Success	0.20668063322637	1	0.520268370751697	0.825539884996436	NA
chrN00001:clu_242_+	Success	4.63223069841433	3	0.0259737345633296	0.316732342911135	NA
chrN00001:clu_243_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_244_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_245_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_246_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_247_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_248_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_249_+	Success	2.1708908159045	1	0.0371879896832493	0.350329619916268	NA
chrN00001:clu_25_+	Success	0.396323093198447	1	0.373301174368213	0.745486034929901	NA
chrN00001:clu_250_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_251_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_252_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_253_-	Success	1.11905496870645	3	0.524480961473083	0.827837808842597	ENSFALG00000026666,ENSFALG00000010760
chrN00001:clu_254_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_255_-	Success	0.859041989830303	3	0.632920825485865	0.873602582080779	ENSFALG00000026666
chrN00001:clu_256_-	Success	1.93377512584493	3	0.276126069797309	0.678489097286881	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_257_-	Success	0.619534567172252	3	0.74364996882557	0.914422313892212	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_258_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010770
chrN00001:clu_259_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010770
chrN00001:clu_26_+	Success	7.42228369862323	2	0.00059778243061203	0.0615071587138114	ENSFALG00000011201
chrN00001:clu_260_-	Success	3.3735596242642	2	0.0342674407719169	0.340616657590067	NA
chrN00001:clu_261_-	Success	0.00276393658714369	1	0.940732156783759	0.982938575285482	ENSFALG00000010776
chrN00001:clu_262_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010776,ENSFALG00000027740
chrN00001:clu_263_-	Success	0.810312882564347	2	0.444718899662941	0.790647165329366	ENSFALG00000010846
chrN00001:clu_264_-	Success	1.37649638768909	2	0.252461532681318	0.661892036834406	ENSFALG00000010846
chrN00001:clu_265_-	Success	0.253813607712004	2	0.775836398491651	0.928695403552383	ENSFALG00000010846
chrN00001:clu_266_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_267_-	Success	0.478454221970651	2	0.619740633228896	0.868668186701372	ENSFALG00000010846
chrN00001:clu_268_-	Success	5.84763479518119	3	0.00850338896862418	0.202001507481516	ENSFALG00000010853
chrN00001:clu_269_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_27_+	Success	1.35656359437439	2	0.257544284667354	0.666052346813718	ENSFALG00000011201
chrN00001:clu_270_-	Success	1.12277971595631e-05	1	0.996219051925982	0.999999999999757	ENSFALG00000010875
chrN00001:clu_271_-	Success	0.963588740044685	1	0.165067573820271	0.571592114806333	ENSFALG00000010875
chrN00001:clu_272_-	Success	1.95263325903619	1	0.0481349922005635	0.37908265651866	ENSFALG00000010875
chrN00001:clu_273_-	Success	2.94977624976548	2	0.0523514182801828	0.389248991911891	ENSFALG00000010875
chrN00001:clu_274_-	Success	1.01425450367236	1	0.154371987962011	0.561153769653319	ENSFALG00000010959
chrN00001:clu_275_-	Success	0.0122321152096561	1	0.875709496737398	0.962354107407223	ENSFALG00000010959
chrN00001:clu_276_-	Success	2.44123399706041	8	0.770061117525385	0.926565216412644	ENSFALG00000010959
chrN00001:clu_277_-	Success	0.00986103963262508	1	0.888316052577136	0.966744868670146	ENSFALG00000010959
chrN00001:clu_278_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010965
chrN00001:clu_279_-	Success	0.00759873812944534	1	0.90188692614449	0.971679356656091	ENSFALG00000010975
chrN00001:clu_28_+	Success	0.333836287588952	1	0.413864231926206	0.773240102305661	NA
chrN00001:clu_280_-	Success	0.0585581264633106	1	0.732183439075206	0.910809561607587	ENSFALG00000010975
chrN00001:clu_281_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010977
chrN00001:clu_282_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010983
chrN00001:clu_283_-	Success	0.12032616044047	1	0.623735370783333	0.870287424425125	ENSFALG00000011032
chrN00001:clu_284_-	Success	2.32150500259013	6	0.590344185286371	0.856550431032333	ENSFALG00000011032
chrN00001:clu_285_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011050
chrN00001:clu_286_-	Success	0.00468908903204124	1	0.922852668630199	0.97769391669863	ENSFALG00000011117
chrN00001:clu_287_-	Success	0.194939571164355	2	0.822884382498713	0.946427198425394	ENSFALG00000011117
chrN00001:clu_288_-	Success	0.331977499726321	1	0.415167142306088	0.77429765769297	ENSFALG00000011168
chrN00001:clu_289_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_29_+	Success	0.201050584900599	1	0.5260061155967	0.828293189229767	ENSFALG00000011294
chrN00001:clu_290_-	Success	1.2957131343278	2	0.273702607992354	0.677456039092459	ENSFALG00000011225
chrN00001:clu_291_-	Success	1.64557805601939	2	0.192901022961263	0.601564115706603	ENSFALG00000011225
chrN00001:clu_292_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_293_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_294_-	Success	2.13192939212547	1	0.038931391249864	0.356777651118087	ENSFALG00000011270
chrN00001:clu_295_-	Success	0.729874266156457	1	0.226970136122109	0.639768347930808	ENSFALG00000011270
chrN00001:clu_296_-	Success	0.171705647300968	1	0.557866745305913	0.842054327486164	ENSFALG00000011270
chrN00001:clu_297_-	Success	6.75175770115573	3	0.0036651032748899	0.140889193674347	ENSFALG00000011270
chrN00001:clu_298_-	Success	7.56166115189853	3	0.00171423732478588	0.108293161587485	ENSFALG00000011270
chrN00001:clu_299_-	Success	1.66162098560926	1	0.0683070062131015	0.422591677091496	ENSFALG00000011270
chrN00001:clu_3_+	Success	0.0763258608151602	1	0.696014049459986	0.896826955347499	ENSFALG00000028426
chrN00001:clu_30_+	Success	4.55383703639745	3	0.0278930318299007	0.324257111909406	ENSFALG00000011294
chrN00001:clu_300_-	Success	0.336133776120278	2	0.714527512703681	0.903102577588691	ENSFALG00000011270
chrN00001:clu_301_-	Success	1.00890904670246	1	0.155462389430098	0.562443591393843	ENSFALG00000011270
chrN00001:clu_302_-	Success	1.11528532995555	3	0.525952032351665	0.828286478956893	ENSFALG00000011270
chrN00001:clu_303_-	Success	0.311281229582903	1	0.430096651060613	0.782378864617246	ENSFALG00000011329
chrN00001:clu_304_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000018764
chrN00001:clu_305_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_306_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_307_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_308_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_309_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_31_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_310_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_311_-	Success	0.499692254137472	6	0.985635643425461	0.996669365527201	ENSFALG00000011450
chrN00001:clu_312_-	Success	2.09938160866182	3	0.240785739770364	0.652471268140202	ENSFALG00000011450
chrN00001:clu_313_-	Success	0.110816467691109	1	0.637798510448611	0.875830218403431	ENSFALG00000011450
chrN00001:clu_314_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_315_-	Success	5.06666304254395	7	0.181143069237464	0.588834914624922	ENSFALG00000011511
chrN00001:clu_316_-	Success	5.64552732936068	5	0.0459050362430859	0.374183490521209	ENSFALG00000011511
chrN00001:clu_317_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_318_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_319_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_32_+	Success	1.30034666223432	1	0.106816976697858	0.496869548077775	ENSFALG00000011393,ENSFALG00000027820
chrN00001:clu_320_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_321_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_322_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_323_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_324_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_325_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_326_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_327_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_328_-	Success	11.8211326263017	14	0.0505890082230666	0.384987692566601	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_329_-	Success	1.7325900024307	1	0.0626736857155809	0.411894835646554	ENSFALG00000026400,ENSFALG00000011650
chrN00001:clu_33_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011393
chrN00001:clu_330_-	Success	0.0121695135644302	1	0.876025373746614	0.962451662217907	ENSFALG00000011650,ENSFALG00000026400
