cluster	status	loglr	df	p	p.adjust	genes
chrN00001:clu_13_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023706
chrN00001:clu_130_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_131_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_132_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_133_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012593
chrN00001:clu_134_+	Success	0.181571198849724	1	0.546766186701369	0.927156406444189	ENSFALG00000012598
chrN00001:clu_135_+	Success	1.84044651181034	2	0.158746528080057	0.722703003145655	ENSFALG00000012598
chrN00001:clu_136_+	Success	0.476488388942954	1	0.328962739833827	0.852682719379378	ENSFALG00000012602
chrN00001:clu_137_+	Success	2.28332515093592	1	0.0326002505555893	0.475774121771165	ENSFALG00000012602
chrN00001:clu_138_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_139_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_14_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011001
chrN00001:clu_140_+	Success	3.30429788118272	2	0.0367249880915342	0.482906963179896	ENSFALG00000012615
chrN00001:clu_141_+	Success	3.91507737450937	2	0.0199390058151705	0.427997589729525	ENSFALG00000012615
chrN00001:clu_142_+	Success	0.0113720133892912	1	0.88012462815882	0.990062493185996	ENSFALG00000012615
chrN00001:clu_143_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_144_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_145_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_146_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_147_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_148_+	Success	0.394979459489036	1	0.374112547785157	0.86649343923289	ENSFALG00000012711
chrN00001:clu_149_+	Success	2.4538082571825	2	0.0859655832854923	0.605569281447826	ENSFALG00000012711
chrN00001:clu_15_+	Success	3.08882789089941	1	0.0129373569856294	0.39076644049145	ENSFALG00000023025
chrN00001:clu_150_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_151_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chrN00001:clu_152_+	Success	2.10181358334194	6	0.649141675859388	0.952965563949255	ENSFALG00000012744
chrN00001:clu_153_+	Success	0.476797284766405	1	0.328806015215177	0.852682719379378	ENSFALG00000012744
chrN00001:clu_154_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_155_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_156_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_157_+	Success	0.00747587098749136	1	0.902679396492245	0.994869811104449	ENSFALG00000012821
chrN00001:clu_158_+	Success	1.08229531567224	2	0.338816940603757	0.859019951649495	ENSFALG00000012821
chrN00001:clu_159_+	Success	1.20555291520304	3	0.491570624201668	0.907042473442389	ENSFALG00000012821
chrN00001:clu_16_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_160_+	Success	0.195594593165424	1	0.531674976448645	0.921565064135748	ENSFALG00000012821
chrN00001:clu_161_+	Success	1.63798902761539	3	0.351000070700878	0.863185041653188	ENSFALG00000012821
chrN00001:clu_162_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_163_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_164_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_165_+	Success	1.16994089688399	4	0.673517724712652	0.957258455249284	ENSFALG00000012835
chrN00001:clu_166_+	Success	0.66091167223874	2	0.51638035020276	0.915994445525247	ENSFALG00000012835
chrN00001:clu_167_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_168_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_169_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_17_+	Success	0.590259778472571	1	0.277250249477356	0.827068963178392	ENSFALG00000024864,ENSFALG00000028887
chrN00001:clu_170_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012875
chrN00001:clu_171_+	Success	0.411069214882673	2	0.662941044626092	0.955813985378581	ENSFALG00000012890
chrN00001:clu_172_+	Success	0.135549930651365	1	0.602594928593355	0.941756191775402	ENSFALG00000012907
chrN00001:clu_173_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_174_+	Success	0.367399314341583	4	0.94696921970438	1	ENSFALG00000012907
chrN00001:clu_175_+	Success	0.0215961577703183	1	0.835363573496231	0.985840693934311	ENSFALG00000012907
chrN00001:clu_176_+	Success	0.216596999853209	1	0.510425848704608	0.913572253089118	ENSFALG00000012907
chrN00001:clu_177_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_178_+	Success	3.07771733737582	2	0.0460642859540617	0.50880397776635	ENSFALG00000012907
chrN00001:clu_179_+	Success	0.553454551610457	2	0.574960146161458	0.936698441650112	ENSFALG00000012928
chrN00001:clu_18_+	Success	1.85181843101346	1	0.0542940030673834	0.533774016361627	ENSFALG00000011039
chrN00001:clu_180_+	Success	1.03138513276735	4	0.724214803282471	0.971302366637445	ENSFALG00000012928
chrN00001:clu_181_+	Success	0.644808128282648	1	0.256118681722811	0.81332058821937	ENSFALG00000012928
chrN00001:clu_182_+	Success	0.907507383938196	2	0.403528813887993	0.874726184585707	ENSFALG00000012928
chrN00001:clu_183_+	Success	0.366296763509425	2	0.693297025419556	0.963309085136815	ENSFALG00000012928
chrN00001:clu_184_+	Success	0.655167218293855	4	0.859619717635485	0.988811747090097	ENSFALG00000012928
chrN00001:clu_185_+	Success	3.59697741401578	3	0.0659661003173242	0.557358474886013	ENSFALG00000012928
chrN00001:clu_186_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012933
chrN00001:clu_187_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_188_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_189_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_19_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011057
chrN00001:clu_190_+	Success	0.752223947782454	1	0.219988246877037	0.784909283427098	ENSFALG00000012991
chrN00001:clu_191_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_192_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012991
chrN00001:clu_193_+	Success	1.67714367505141	2	0.186907081675955	0.755044260376	ENSFALG00000012991
chrN00001:clu_194_+	Success	0.614240177308574	1	0.267702776582594	0.821099107743924	ENSFALG00000012991
chrN00001:clu_195_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_196_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_197_+	Success	0.259758707234141	4	0.971573354283331	1	ENSFALG00000013082
chrN00001:clu_198_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013096
chrN00001:clu_199_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_2_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010794
chrN00001:clu_20_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000022865
chrN00001:clu_200_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_201_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_202_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_203_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_204_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_206_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_207_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_208_+	Success	4.03588171298281	1	0.00449603407297499	0.283171246574519	ENSFALG00000013101
chrN00001:clu_209_+	Success	6.81996545844004	8	0.0916468282138145	0.613368328508954	ENSFALG00000013101
chrN00001:clu_21_+	Success	1.09841161702354	1	0.138295486352963	0.701595250289425	ENSFALG00000022865
chrN00001:clu_210_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_211_+	Success	0.0562293951260244	1	0.737362016460997	0.973412228597431	ENSFALG00000013106
chrN00001:clu_212_+	Success	0.735152049728526	1	0.225297719790803	0.79074711439999	ENSFALG00000013106
chrN00001:clu_213_+	Success	2.83686355675962	1	0.0172208300092134	0.414726745031447	ENSFALG00000022978
chrN00001:clu_214_+	Success	0.754917889683099	1	0.21916414669304	0.783683534229158	ENSFALG00000013124
chrN00001:clu_215_+	Success	0.16351525043487	1	0.567412890683757	0.932146490964899	ENSFALG00000013124
chrN00001:clu_216_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013124
chrN00001:clu_217_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_218_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_219_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000024929
chrN00001:clu_22_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000022865
chrN00001:clu_220_+	Success	3.86317799758126	2	0.0210011517488093	0.433175631573267	ENSFALG00000013158
chrN00001:clu_221_+	Success	0.0877946681248432	2	0.915948930927439	0.996736683473774	ENSFALG00000013158
chrN00001:clu_222_+	Success	1.68940363353886	9	0.947367755693598	1	ENSFALG00000013158
chrN00001:clu_223_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_224_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_225_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_226_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013502
chrN00001:clu_227_+	Success	1.04195931039382	1	0.148857602140796	0.715560791908694	ENSFALG00000013506
chrN00001:clu_228_+	Success	0.0512853038556216	1	0.748766343485209	0.974551728252184	ENSFALG00000013506
chrN00001:clu_229_+	Success	1.49878986450014	1	0.0833890031339434	0.599779586437893	ENSFALG00000013506
chrN00001:clu_23_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_230_+	Success	0.94327937873561	3	0.596282276062058	0.941360047164325	NA
chrN00001:clu_231_+	Success	1.78646648479207	5	0.612381815572243	0.944379782494907	ENSFALG00000026090
chrN00001:clu_232_+	Success	3.05592006884854	4	0.190950220674433	0.759149155766739	ENSFALG00000013515
chrN00001:clu_233_+	Success	0.428493438634007	2	0.651489865203604	0.95359194878021	ENSFALG00000013515
chrN00001:clu_234_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_235_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_236_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_237_+	Success	0.026732276952373	1	0.817140759421631	0.982745656525575	ENSFALG00000013548
chrN00001:clu_238_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_239_+	Success	0.682375716537535	2	0.505414842547646	0.911550786115906	ENSFALG00000013548
chrN00001:clu_24_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_240_+	Success	0.638633431445655	1	0.258407835035853	0.814344833175755	NA
chrN00001:clu_241_+	Success	0.0524414982951384	2	0.948909832274983	1	NA
chrN00001:clu_242_+	Success	3.49225079520511	2	0.0304322981563649	0.469754520955979	NA
chrN00001:clu_243_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_244_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_245_+	Success	0.698963419710822	2	0.497100321211553	0.908375056232341	ENSFALG00000013565
chrN00001:clu_246_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_247_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_248_+	Success	0.00324490928849741	1	0.935792347183636	0.997901624212341	ENSFALG00000013592
chrN00001:clu_249_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_25_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_250_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_251_+	Success	0.443322664576897	2	0.641900055259574	0.951893922382246	ENSFALG00000013610
chrN00001:clu_252_+	Success	3.17386616849581	5	0.273837932217703	0.825028377956801	ENSFALG00000013610
chrN00001:clu_253_-	Success	2.30506929030884	1	0.0317834646726571	0.471385924401264	ENSFALG00000026666,ENSFALG00000010760
chrN00001:clu_254_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_255_-	Success	0.0817652348446281	1	0.685926682046038	0.961338618284166	ENSFALG00000026666
chrN00001:clu_256_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_257_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_258_-	Success	0.228800635673224	2	0.79548710944941	0.980366142528965	ENSFALG00000010770
chrN00001:clu_259_-	Success	2.03457722825524	3	0.254092873478269	0.810444714829452	ENSFALG00000010770
chrN00001:clu_26_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_260_-	Success	0.373384417207944	2	0.688400548955718	0.961914813246215	NA
chrN00001:clu_261_-	Success	1.20664312186773	1	0.120309569156624	0.672399344463911	ENSFALG00000010776
chrN00001:clu_262_-	Success	0.491524654819749	1	0.321447138487742	0.848801723751165	ENSFALG00000010776,ENSFALG00000027740
chrN00001:clu_263_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_264_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_265_-	Success	0.385384061251045	2	0.680189351659819	0.959376092968534	ENSFALG00000010846
chrN00001:clu_266_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_267_-	Success	0.0760856311672455	2	0.926736845603727	0.997810255569389	ENSFALG00000010846
chrN00001:clu_268_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_269_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_27_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_270_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_271_-	Success	0.217375195659088	1	0.509667162188085	0.913572253089118	ENSFALG00000010875
chrN00001:clu_272_-	Success	0.0454274414637439	1	0.763093149317007	0.976689754268486	ENSFALG00000010875
chrN00001:clu_273_-	Success	0.195695830431532	2	0.822262303814667	0.983558632127916	ENSFALG00000010875
chrN00001:clu_274_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_275_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_276_-	Success	1.90959125433051	4	0.431029543233459	0.888305373373463	ENSFALG00000010959
chrN00001:clu_277_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_278_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010965
chrN00001:clu_279_-	Success	1.1717291363143	1	0.125809977189544	0.683837916447065	ENSFALG00000010975
chrN00001:clu_28_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_280_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010975
chrN00001:clu_281_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010977
chrN00001:clu_282_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010983
chrN00001:clu_283_-	Success	0.445072090118089	1	0.345438239425055	0.862118779682613	ENSFALG00000011032
chrN00001:clu_284_-	Success	1.45605566183508	6	0.819794235685758	0.983427141558426	ENSFALG00000011032
chrN00001:clu_285_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011050
chrN00001:clu_286_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011117
chrN00001:clu_287_-	Success	2.01018456962811	2	0.133963946711036	0.695070018990735	ENSFALG00000011117
chrN00001:clu_288_-	Success	0.0353855048393257	1	0.790217481475856	0.979579814140497	ENSFALG00000011168
chrN00001:clu_289_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_29_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011294
chrN00001:clu_290_-	Success	0.927273079560109	5	0.868882979319135	0.989557896067814	ENSFALG00000011225
chrN00001:clu_291_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_292_-	Success	0.0509879705115281	1	0.749471190279685	0.974551728252184	ENSFALG00000011225
chrN00001:clu_293_-	Success	1.97205812659564	1	0.0470355532900472	0.511377555646614	ENSFALG00000011225
chrN00001:clu_294_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_295_-	Success	1.09446910883553	1	0.139005109664977	0.701899062682788	ENSFALG00000011270
chrN00001:clu_296_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_297_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_298_-	Success	5.92504575175086	2	0.0026716854481162	0.249349107627429	ENSFALG00000011270
chrN00001:clu_299_-	Success	2.34650589695457	2	0.0957029747437534	0.618057344347232	ENSFALG00000011270
chrN00001:clu_3_+	Success	1.66463895457008	1	0.0680567476898417	0.563454953192038	ENSFALG00000028426
chrN00001:clu_30_+	Success	0.671512453971445	3	0.718942616782403	0.969950422792211	ENSFALG00000011294
chrN00001:clu_300_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_301_-	Success	2.1929660020554	1	0.0362366755023668	0.482906963179896	ENSFALG00000011270
chrN00001:clu_302_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_303_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011329
chrN00001:clu_304_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000018764
chrN00001:clu_305_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_306_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_307_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_308_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_309_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_31_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_310_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_311_-	Success	2.96694866387088	5	0.312704238212574	0.845122931482777	ENSFALG00000011450
chrN00001:clu_312_-	Success	3.06561581113169	3	0.105397181864528	0.641532507071627	ENSFALG00000011450
chrN00001:clu_313_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011450
chrN00001:clu_314_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_315_-	Success	4.41819006661581	5	0.115771087726915	0.66444172980438	ENSFALG00000011511
chrN00001:clu_316_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011511
chrN00001:clu_317_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_318_-	Success	2.12120093023623	3	0.236450793700877	0.798368011480787	ENSFALG00000011515
chrN00001:clu_319_-	Success	0.123408702236247	2	0.883902335867043	0.990788444893031	ENSFALG00000011515
chrN00001:clu_32_+	Success	2.15677963851039	1	0.037809774865991	0.484550690201207	ENSFALG00000011393,ENSFALG00000027820
chrN00001:clu_320_-	Success	0.0024280759607791	2	0.997574869431296	1	ENSFALG00000011531
chrN00001:clu_321_-	Success	0.0833946774932031	1	0.682981116348403	0.960106175697712	ENSFALG00000011531
chrN00001:clu_322_-	Success	0.140249113881509	4	0.991038045471513	1	ENSFALG00000011531
chrN00001:clu_323_-	Success	0.878693368890367	2	0.415325234168287	0.880680353783775	ENSFALG00000011531
chrN00001:clu_324_-	Success	0.0563986192934181	1	0.736981719807924	0.973371855322177	ENSFALG00000011531
chrN00001:clu_325_-	Success	2.74532827769096	1	0.0191183622418817	0.427997589729525	ENSFALG00000011531
chrN00001:clu_326_-	Success	0.0654838388988992	2	0.936614183353825	0.997925578773573	ENSFALG00000011606
chrN00001:clu_327_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_328_-	Success	10.0243726684876	21	0.518175555598058	0.916223093733383	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_329_-	Success	0.990024922378552	1	0.159385155831413	0.722703003145655	ENSFALG00000026400,ENSFALG00000011650
chrN00001:clu_33_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011393
chrN00001:clu_330_-	Success	0.688475761231246	2	0.502341173708954	0.910154342155901	ENSFALG00000011650,ENSFALG00000026400
