cluster	status	loglr	df	p	p.adjust	genes
chrN00001:clu_13_+	Success	0.577096455467561	1	0.282673143552524	0.669457944034755	ENSFALG00000023706
chrN00001:clu_130_+	Success	0.0136136968584353	1	0.868938272829762	0.961124567091658	ENSFALG00000012593
chrN00001:clu_131_+	Success	0.072938866854841	1	0.702506287126338	0.89361623430067	ENSFALG00000012593
chrN00001:clu_132_+	Success	0.0456580741179096	1	0.76251056659585	0.918762359969628	ENSFALG00000012593
chrN00001:clu_133_+	Success	0.96564389728622	1	0.164617622542076	0.556607651910222	ENSFALG00000012593
chrN00001:clu_134_+	Success	0.213970144580173	1	0.513001351479331	0.807964577059784	ENSFALG00000012598
chrN00001:clu_135_+	Success	0.386791611972338	1	0.379110830882414	0.735989439872112	ENSFALG00000012598
chrN00001:clu_136_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_137_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012602
chrN00001:clu_138_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_139_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_14_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011001
chrN00001:clu_140_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_141_+	Success	0.345842892688943	1	0.405591573861639	0.747769372505869	ENSFALG00000012615
chrN00001:clu_142_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012615
chrN00001:clu_143_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_144_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_145_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012653
chrN00001:clu_146_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012671
chrN00001:clu_147_+	Success	0.00308004031635534	1	0.937441322151407	0.983427491278406	ENSFALG00000012671
chrN00001:clu_148_+	Success	1.37219900979971	2	0.253548789793879	0.648064803998086	ENSFALG00000012711
chrN00001:clu_149_+	Success	0.997815550270843	2	0.368683933683889	0.72763472640572	ENSFALG00000012711
chrN00001:clu_15_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000023025
chrN00001:clu_150_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012711
chrN00001:clu_151_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_152_+	Success	5.47859394908926	5	0.0522354598684483	0.374333740509255	ENSFALG00000012744
chrN00001:clu_153_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012744
chrN00001:clu_154_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_155_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_156_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012800
chrN00001:clu_157_+	Success	0.0300691446024075	1	0.8062775021775	0.939052766981936	ENSFALG00000012821
chrN00001:clu_158_+	Success	0.433515163054381	2	0.648226463447989	0.868732688389692	ENSFALG00000012821
chrN00001:clu_159_+	Success	0.789264609297788	3	0.664267914473417	0.875622303653087	ENSFALG00000012821
chrN00001:clu_16_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_160_+	Success	0.0759950055920626	1	0.696640840217918	0.890912238190007	ENSFALG00000012821
chrN00001:clu_161_+	Success	2.21856029110779	3	0.217968031733055	0.613599058972537	ENSFALG00000012821
chrN00001:clu_162_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_163_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_164_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_165_+	Success	6.37000626087558	4	0.0126185452086449	0.24746847276426	ENSFALG00000012835
chrN00001:clu_166_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012835
chrN00001:clu_167_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_168_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_169_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_17_+	Success	1.26246236648672	1	0.112060127516902	0.487591651821413	ENSFALG00000024864,ENSFALG00000028887
chrN00001:clu_170_+	Success	2.19531942893869	1	0.0361367699960213	0.335511710405149	ENSFALG00000012875
chrN00001:clu_171_+	Success	1.35865960877095	2	0.257005033475495	0.652397953785341	ENSFALG00000012890
chrN00001:clu_172_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_173_+	Success	1.31537925404942	1	0.10481163145556	0.476735179864756	ENSFALG00000012907
chrN00001:clu_174_+	Success	0.536183415485084	2	0.584976609982753	0.840368643247857	ENSFALG00000012907
chrN00001:clu_175_+	Success	0.0632434401313162	1	0.722102738481261	0.901238446819272	ENSFALG00000012907
chrN00001:clu_176_+	Success	0.164807093701711	1	0.565886356861817	0.831506483552058	ENSFALG00000012907
chrN00001:clu_177_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012907
chrN00001:clu_178_+	Success	0.938568085985992	2	0.391187581488756	0.740714846749035	ENSFALG00000012907
chrN00001:clu_179_+	Success	1.26210423795112	2	0.283057778476088	0.669579304436292	ENSFALG00000012928
chrN00001:clu_18_+	Success	0.265777769782012	1	0.465953611609276	0.783694530552352	ENSFALG00000011039
chrN00001:clu_180_+	Success	3.94502560324145	4	0.0956898104012372	0.45957063866358	ENSFALG00000012928
chrN00001:clu_181_+	Success	1.31683355015838	1	0.104619828744783	0.476347844950481	ENSFALG00000012928
chrN00001:clu_182_+	Success	2.31661900082702	2	0.0986064108398909	0.46349557168981	ENSFALG00000012928
chrN00001:clu_183_+	Success	1.1673441123601	2	0.311192336582059	0.690799711231627	ENSFALG00000012928
chrN00001:clu_184_+	Success	0.531477841780884	3	0.786023401877887	0.930457102416377	ENSFALG00000012928
chrN00001:clu_185_+	Success	1.79230484065647	3	0.309953186248578	0.690034078754914	ENSFALG00000012928
chrN00001:clu_186_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012933
chrN00001:clu_187_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_188_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_189_+	Success	0.0737284652077079	1	0.700977549583248	0.893159987786283	ENSFALG00000012991
chrN00001:clu_19_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011057
chrN00001:clu_190_+	Success	0.372107945966746	1	0.388313715453459	0.74007365707833	ENSFALG00000012991
chrN00001:clu_191_+	Success	2.14998993529622	1	0.0381128241489133	0.335511710405149	ENSFALG00000012991
chrN00001:clu_192_+	Success	0.0502917286742104	2	0.950951964075383	0.987073537183264	ENSFALG00000012991
chrN00001:clu_193_+	Success	2.97502351647449	2	0.0510462335625898	0.371292422851341	ENSFALG00000012991
chrN00001:clu_194_+	Success	0.000721325231353376	1	0.969701843209815	0.991773469519475	ENSFALG00000012991
chrN00001:clu_195_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_196_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_197_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013082
chrN00001:clu_198_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013096
chrN00001:clu_199_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_2_+	Success	0.371480199709083	2	0.689712662205288	0.886756845928842	ENSFALG00000010794
chrN00001:clu_20_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000022865
chrN00001:clu_200_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_201_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_202_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_203_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_204_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013099
chrN00001:clu_206_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_207_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_208_+	Success	0.73920363993426	1	0.224023884493454	0.620341121486498	ENSFALG00000013101
chrN00001:clu_209_+	Success	4.75571787793479	8	0.301002893830886	0.683665878732611	ENSFALG00000013101
chrN00001:clu_21_+	Success	0.934879210261386	1	0.171502750468109	0.565994827008701	ENSFALG00000022865
chrN00001:clu_210_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_211_+	Success	0.551565072778203	1	0.293580193035074	0.677109772517298	ENSFALG00000013106
chrN00001:clu_212_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013106
chrN00001:clu_213_+	Success	1.45591306104882	2	0.233187352381153	0.630208256380064	ENSFALG00000022978
chrN00001:clu_214_+	Success	2.08937959754223	2	0.123763895428974	0.504284314264527	ENSFALG00000013124
chrN00001:clu_215_+	Success	0.0475103402926038	1	0.757888877829697	0.916384457634643	ENSFALG00000013124
chrN00001:clu_216_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013124
chrN00001:clu_217_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_218_+	Success	2.22433735165183	2	0.108139053062876	0.483380092588491	NA
chrN00001:clu_219_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000024929
chrN00001:clu_22_+	Success	1.09213878020815	1	0.13942647243092	0.525323949453682	ENSFALG00000022865
chrN00001:clu_220_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_221_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_222_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013158
chrN00001:clu_223_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_224_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013475
chrN00001:clu_225_+	Success	2.67153591000249	1	0.0208047809336413	0.288201703317098	ENSFALG00000013502
chrN00001:clu_226_+	Success	0.558920914987482	2	0.571825779673187	0.834821987499977	ENSFALG00000013502
chrN00001:clu_227_+	Success	0.478212818017582	1	0.328089082206218	0.703294284799318	ENSFALG00000013506
chrN00001:clu_228_+	Success	0.000484822580510524	1	0.975158586841884	0.992879975472579	ENSFALG00000013506
chrN00001:clu_229_+	Success	3.69819317780915	1	0.00653550352760072	0.194633973668693	ENSFALG00000013506
chrN00001:clu_23_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_230_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_231_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026090
chrN00001:clu_232_+	Success	1.86118192814411	4	0.444881587784127	0.77023012044151	ENSFALG00000013515
chrN00001:clu_233_+	Success	1.81446154878483	2	0.162925612269856	0.553534864761578	ENSFALG00000013515
chrN00001:clu_234_+	Success	3.26493281847644	1	0.0106077969681597	0.234367210993276	ENSFALG00000013515
chrN00001:clu_235_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013515
chrN00001:clu_236_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013548
chrN00001:clu_237_+	Success	1.16319732279602	1	0.127196174795621	0.510369798041412	ENSFALG00000013548
chrN00001:clu_238_+	Success	0.102794176797943	2	0.90231267125366	0.971490298057675	ENSFALG00000013548
chrN00001:clu_239_+	Success	0.84827444522125	3	0.637701328748458	0.863245328896386	ENSFALG00000013548
chrN00001:clu_24_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_240_+	Success	0.29135812029061	1	0.445249606544284	0.770266130617671	NA
chrN00001:clu_241_+	Success	1.06750141631028	2	0.343866624485501	0.714203869465732	NA
chrN00001:clu_242_+	Success	3.82762785560544	3	0.0537006345797053	0.375458135571047	NA
chrN00001:clu_243_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_244_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_245_+	Success	0.318351376462942	2	0.727347170832006	0.903624221463396	ENSFALG00000013565
chrN00001:clu_246_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013565
chrN00001:clu_247_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_248_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000013592
chrN00001:clu_249_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_25_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_250_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_251_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000013610
chrN00001:clu_252_+	Success	0.720777219336753	2	0.486374089672543	0.791697581723826	ENSFALG00000013610
chrN00001:clu_253_-	Success	0.33911811294206	2	0.712398300660571	0.896759664402186	ENSFALG00000026666,ENSFALG00000010760
chrN00001:clu_254_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_255_-	Success	2.08390067036257	2	0.124443849808826	0.505372502209698	ENSFALG00000026666
chrN00001:clu_256_-	Success	0.790048167425297	2	0.453822935273557	0.777218471578676	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_257_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010760,ENSFALG00000026666
chrN00001:clu_258_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010770
chrN00001:clu_259_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010770
chrN00001:clu_26_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_260_-	Success	1.15779569992071	2	0.314177960660981	0.692515440030688	NA
chrN00001:clu_261_-	Success	1.12142278794568	2	0.325815897756024	0.701429892078585	ENSFALG00000010776
chrN00001:clu_262_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010776,ENSFALG00000027740
chrN00001:clu_263_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_264_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_265_-	Success	0.476753390950194	2	0.620795604231913	0.85757041030508	ENSFALG00000010846
chrN00001:clu_266_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_267_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010846
chrN00001:clu_268_-	Success	3.59976230404925	2	0.0273302179574253	0.310189653851373	ENSFALG00000010853
chrN00001:clu_269_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010853
chrN00001:clu_27_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011201
chrN00001:clu_270_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_271_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_272_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_273_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000010875
chrN00001:clu_274_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_275_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_276_-	Success	1.28237887029371	5	0.76671240272064	0.920957783052074	ENSFALG00000010959
chrN00001:clu_277_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010959
chrN00001:clu_278_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010965
chrN00001:clu_279_-	Success	0.554219715014824	2	0.574520375968132	0.836074741517293	ENSFALG00000010975
chrN00001:clu_28_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_280_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010975
chrN00001:clu_281_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010977
chrN00001:clu_282_-	Success	0.711637980082351	1	0.23286494785238	0.630150512199851	ENSFALG00000010983
chrN00001:clu_283_-	Success	0.042421426269172	1	0.770838739015922	0.92256893085846	ENSFALG00000011032
chrN00001:clu_284_-	Success	6.26899722757662	6	0.050988308687816	0.371292422851341	ENSFALG00000011032
chrN00001:clu_285_-	Success	0.592447946341395	4	0.880579095238492	0.966315951741002	ENSFALG00000011050
chrN00001:clu_286_-	Success	0.646715345432867	1	0.255416679350018	0.650228817646469	ENSFALG00000011117
chrN00001:clu_287_-	Success	0.453123062791548	2	0.635639905191856	0.862936162327897	ENSFALG00000011117
chrN00001:clu_288_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_289_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011168
chrN00001:clu_29_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011294
chrN00001:clu_290_-	Success	3.22928238548275	4	0.167419932715863	0.560662100257773	ENSFALG00000011225
chrN00001:clu_291_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_292_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_293_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011225
chrN00001:clu_294_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_295_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_296_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_297_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_298_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_299_-	Success	0.257667238162924	1	0.472838675677388	0.785257280002117	ENSFALG00000011270
chrN00001:clu_3_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000028426
chrN00001:clu_30_+	Success	0.779480718087598	4	0.816148359234208	0.941735515436921	ENSFALG00000011294
chrN00001:clu_300_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_301_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_302_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011270
chrN00001:clu_303_-	Success	0.122589575963474	1	0.620490229465893	0.85757041030508	ENSFALG00000011329
chrN00001:clu_304_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000018764
chrN00001:clu_305_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_306_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_307_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_308_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_309_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026618
chrN00001:clu_31_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00001:clu_310_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00001:clu_311_-	Success	2.08663546901039	6	0.653241094380757	0.870647415222232	ENSFALG00000011450
chrN00001:clu_312_-	Success	1.86383195614928	3	0.29241288786308	0.676268462799041	ENSFALG00000011450
chrN00001:clu_313_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011450
chrN00001:clu_314_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00001:clu_315_-	Success	4.46627764015648	7	0.257534657973977	0.652397953785341	ENSFALG00000011511
chrN00001:clu_316_-	Success	0.775204879190142	6	0.956075964833058	0.987674030915038	ENSFALG00000011511
chrN00001:clu_317_-	Success	0.3329078755919	1	0.414514241429625	0.752808682460109	ENSFALG00000011531
chrN00001:clu_318_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_319_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011515
chrN00001:clu_32_+	Success	1.6905483667756	1	0.0659481574491449	0.401994744610326	ENSFALG00000011393,ENSFALG00000027820
chrN00001:clu_320_-	Success	1.08617757054773	1	0.140510899218227	0.526437755858578	ENSFALG00000011531
chrN00001:clu_321_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011531
chrN00001:clu_322_-	Success	0.393677126407283	4	0.940135319152375	0.98423982972967	ENSFALG00000011531
chrN00001:clu_323_-	Success	0.206425474999747	2	0.813486884308233	0.941699885177641	ENSFALG00000011531
chrN00001:clu_324_-	Success	5.49890906021176	1	0.000912192083685813	0.0957380273721408	ENSFALG00000011531
chrN00001:clu_325_-	Success	0.258175270221244	1	0.472402602962124	0.785176156816784	ENSFALG00000011531
chrN00001:clu_326_-	Success	1.98407159015727	2	0.137508218856883	0.523125574155793	ENSFALG00000011606
chrN00001:clu_327_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011606
chrN00001:clu_328_-	Success	7.31742140691949	11	0.19983162773286	0.597153106311085	ENSFALG00000011650,ENSFALG00000026400
chrN00001:clu_329_-	Success	0.115206368853649	1	0.631217958465213	0.860867650993559	ENSFALG00000026400,ENSFALG00000011650
chrN00001:clu_33_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011393
chrN00001:clu_330_-	Success	0.593998885663126	2	0.552115019548713	0.82433372033133	ENSFALG00000011650,ENSFALG00000026400
